X,Y,upper_depth,lower_depth,value_avg,dataset_id,region,continent,date
15.94810009,-17.44639969,23.0,57.0,1.6,NA-NAMSOTER,Southern Africa,Africa,Unknown
14.006348,12.318219,33.0,67.0,1.3,AF-AfSP,Western Africa,Africa,1971
-111.7799607,24.81249583,23.0,57.0,35.0,MX-INEGI,Central America,Northern America,Unknown
17.6111,-19.6769,24.0,53.0,11.0,NA-NAMSOTER,Southern Africa,Africa,1999
17.6111,-19.6769,24.0,53.0,11.0,SAF-SOTER,Southern Africa,Africa,1999
-112.7166672,45.997776,37.0,66.0,1.5,US-NCSS,Northern America,Northern America,1991
-105.0471739,21.21582807,25.0,49.0,1.0,MX-INEGI,Central America,Northern America,1996
1.351111,13.150556,25.0,49.0,0.1,AF-AfSP,Western Africa,Africa,Unknown
-99.85401375,25.7294868,41.0,65.0,0.1,MX-INEGI,Central America,Northern America,2004
-112.5437458,27.53432092,41.0,65.0,0.0,MX-INEGI,Central America,Northern America,2005
-79.68333333,-3.516666667,25.0,49.0,0.1,WD-WISE,South America,South America,1973
-109.6066788,23.20098773,25.0,49.0,0.0,MX-INEGI,Central America,Northern America,2005
-106.2546081,23.91425208,41.0,65.0,0.0,MX-INEGI,Central America,Northern America,2003
-98.15933487,20.05439034,41.0,65.0,1.0,MX-INEGI,Central America,Northern America,1981
-108.9262029,26.95036184,25.0,49.0,1.0,MX-INEGI,Central America,Northern America,1983
-104.5967522,24.16829844,25.0,49.0,0.4,MX-INEGI,Central America,Northern America,2005
-112.8022232,39.8688889,25.0,49.0,1.2,US-NCSS,Northern America,Northern America,1981
17.64139938,-19.72249985,25.0,49.0,25.5,NA-NAMSOTER,Southern Africa,Africa,Unknown
138.1317233,-32.63454615,25.0,49.0,0.3,AU-CSIRO,Australia and New Zealand,Oceania,1995
-79.4516678,35.394165,41.0,65.0,0.1,US-NCSS,Northern America,Northern America,1983
-106.526947,44.3341675,41.0,65.0,15.4,US-NCSS,Northern America,Northern America,1992
15.87360001,-17.44750023,25.0,49.0,31.3,NA-NAMSOTER,Southern Africa,Africa,Unknown
-55.08333333,-32.75,25.0,49.0,0.0,WD-WISE,South America,South America,Unknown
1.351111,13.150556,25.0,49.0,0.1,WD-WISE,Western Africa,Africa,Unknown
-98.23825,47.6147778,41.0,65.0,0.8,US-NCSS,Northern America,Northern America,2009
-103.9428253,34.4290047,25.0,49.0,0.6,US-NCSS,Northern America,Northern America,2011
-98.79595501,19.3077676,25.0,49.0,2.0,MX-INEGI,Central America,Northern America,Unknown
-115.9948541,31.96495873,25.0,63.0,2.0,MX-INEGI,Central America,Northern America,1981
35.3,31.53333333,22.0,60.0,3.4,WD-WISE,Western Asia,Asia,1978
-105.9157593,30.73133712,25.0,63.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-110.617985,28.81339211,22.0,60.0,0.4,MX-INEGI,Central America,Northern America,2000
-75.691864,37.7665329,25.0,63.0,0.0,US-NCSS,Northern America,Northern America,2009
-75.6660614,37.7543831,25.0,63.0,0.0,US-NCSS,Northern America,Northern America,2009
-120.894722,44.2249985,23.0,61.0,19.9,US-NCSS,Northern America,Northern America,1955
-108.7129288,41.5582848,45.0,64.0,4.0,US-NCSS,Northern America,Northern America,1976
-119.5009232,33.25003052,28.0,66.0,1.4,US-NCSS,Northern America,Northern America,1996
-115.058609,36.1588821,28.0,66.0,54.0,US-NCSS,Northern America,Northern America,1956
9.5,4.666667,24.0,62.0,0.0,WD-WISE,Middle Africa,Africa,Unknown
-111.7980576,48.6191673,23.0,61.0,0.6,US-NCSS,Northern America,Northern America,1987
-115.0720042,31.41577511,26.0,45.0,0.2,MX-INEGI,Central America,Northern America,2001
-103.5956671,19.96306986,26.0,45.0,14.9,MX-INEGI,Central America,Northern America,2003
-92.62148895,18.54165557,27.0,65.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-56.41666667,-31.08333333,23.0,61.0,0.1,WD-WISE,South America,South America,1984
-98.8127747,37.8030548,28.0,66.0,0.4,US-NCSS,Northern America,Northern America,1988
9.5,4.666667,24.0,62.0,0.0,AF-AfSP,Middle Africa,Africa,Unknown
-99.78398453,26.3601201,23.0,61.0,1.0,MX-INEGI,Central America,Northern America,Unknown
34.166667,-2.266667,22.0,60.0,0.8,AF-AfSP,Eastern Africa,Africa,1974
13.960585,12.399782,27.0,65.0,0.8,AF-AfSP,Western Africa,Africa,1977
-113.5512113,28.05072663,26.0,64.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-109.1988907,33.9716682,23.0,61.0,0.5,US-NCSS,Northern America,Northern America,1965
139.5702778,-35.73097036,22.0,60.0,0.1,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-111.5765763,30.05594967,28.0,66.0,1.0,MX-INEGI,Central America,Northern America,Unknown
39.80572,8.977034,26.0,64.0,10.9,AF-AfSP,Eastern Africa,Africa,1997
-100.6389703,18.5436239,23.0,61.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-92.5889679,16.77931005,26.0,45.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-103.1041191,21.38566564,30.0,68.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-84.7340851,43.3497238,23.0,61.0,0.2,US-NCSS,Northern America,Northern America,1974
-83.28333333,22.91666667,45.0,64.0,0.1,WD-WISE,Caribbean,Northern America,1991
-99.97325502,20.65793782,30.0,68.0,4.1,MX-INEGI,Central America,Northern America,1982
15.93939972,-17.65559959,22.0,60.0,1.8,NA-NAMSOTER,Southern Africa,Africa,Unknown
-109.7952805,32.0638885,23.0,61.0,0.7,US-NCSS,Northern America,Northern America,1969
-107.4981537,40.4202461,28.0,66.0,0.4,WD-WISE,Northern America,Northern America,1975
-99.85084681,17.1862434,24.0,62.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-118.4925003,47.1172218,23.0,61.0,0.3,US-NCSS,Northern America,Northern America,1961
-112.1931229,47.3512878,23.0,61.0,1.8,US-NCSS,Northern America,Northern America,1991
-97.93640461,24.5922314,30.0,68.0,0.1,MX-INEGI,Central America,Northern America,2005
138.4174072,-33.75917254,26.0,45.0,1.8,AU-CSIRO,Australia and New Zealand,Oceania,2000
-98.07117037,19.27199839,27.0,65.0,1.0,MX-INEGI,Central America,Northern America,Unknown
139.6595926,-35.38128385,22.0,60.0,0.5,AU-CSIRO,Australia and New Zealand,Oceania,Unknown
-99.85375336,20.23489732,28.0,66.0,0.1,MX-INEGI,Central America,Northern America,2003
31.383333,-11.866667,23.0,61.0,0.0,WD-WISE,Eastern Africa,Africa,1983
36.752222,-0.7,22.0,60.0,0.1,WD-WISE,Eastern Africa,Africa,1974
-105.275066,20.99034555,45.0,64.0,1.0,MX-INEGI,Central America,Northern America,2009
31.383333,-11.866667,23.0,61.0,0.0,AF-AfSP,Eastern Africa,Africa,1983
-116.1616256,30.86638158,22.0,60.0,3.6,MX-INEGI,Central America,Northern America,Unknown
139.9808439,-35.26719788,45.0,64.0,1.2,AU-CSIRO,Australia and New Zealand,Oceania,1991
-100.0587274,20.65054908,26.0,64.0,0.0,MX-INEGI,Central America,Northern America,2003
-114.6769409,36.7125015,23.0,61.0,15.0,US-NCSS,Northern America,Northern America,1959
36.752222,-0.7,22.0,60.0,0.1,KE-SOTER,Eastern Africa,Africa,1974
-111.8041687,43.0891685,26.0,45.0,0.5,US-NCSS,Northern America,Northern America,1992
29.93333333,39.91666667,25.0,63.0,0.3,WD-WISE,Western Asia,Asia,1972
106.5375,-6.386111111,28.0,66.0,0.0,WD-WISE,South-Eastern Asia,Asia,1987
-109.8519124,27.53588167,29.0,67.0,4.2,MX-INEGI,Central America,Northern America,Unknown
-97.19472474,18.946192,45.0,64.0,0.0,MX-INEGI,Central America,Northern America,2003
-102.2611402,19.57285772,24.0,62.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-100.4737901,17.08879807,27.0,65.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-110.6533356,35.5811119,28.0,66.0,1.3,US-NCSS,Northern America,Northern America,1982
14.199877,12.307134,22.0,60.0,0.3,AF-AfSP,Western Africa,Africa,1971
31.383333,-11.866667,23.0,61.0,0.0,WD-WISE,Eastern Africa,Africa,1984
-111.1007504,27.9706434,45.0,64.0,0.1,MX-INEGI,Central America,Northern America,2005
37.15,41.05,45.0,64.0,0.1,WD-WISE,Western Asia,Asia,1972
-116.1639054,30.86856225,22.0,60.0,3.6,MX-INEGI,Central America,Northern America,1979
-111.7980576,48.6191673,23.0,61.0,0.6,WD-WISE,Northern America,Northern America,1987
36.6,-0.78,45.0,64.0,0.1,KE-SOTER,Eastern Africa,Africa,1978
-103.1526859,21.32027714,22.0,60.0,0.0,MX-INEGI,Central America,Northern America,2002
121.3,14.16666667,45.0,64.0,0.1,WD-WISE,South-Eastern Asia,Asia,1983
-99.92710119,27.02005327,30.0,68.0,0.2,MX-INEGI,Central America,Northern America,2005
-109.1487844,26.37668328,26.0,45.0,20.0,MX-INEGI,Central America,Northern America,Unknown
-105.8455556,39.0455556,23.0,61.0,0.5,US-NCSS,Northern America,Northern America,1988
138.1071136,-33.75859614,24.0,62.0,0.2,AU-CSIRO,Australia and New Zealand,Oceania,1991
-84.5500031,10.4499998,27.0,65.0,0.1,WD-WISE,Central America,Northern America,1982
-99.97049694,19.36395665,26.0,45.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-93.08393182,15.40502311,22.0,60.0,0.6,MX-INEGI,Central America,Northern America,2004
-113.7818096,27.8187604,34.0,67.0,9.0,MX-INEGI,Central America,Northern America,Unknown
-110.6305542,38.8916664,23.0,56.0,0.6,US-NCSS,Northern America,Northern America,1986
-111.0180588,46.6255569,34.0,67.0,0.6,US-NCSS,Northern America,Northern America,2004
-90.93144251,19.15361122,34.0,67.0,0.5,MX-INEGI,Central America,Northern America,2003
-110.1566696,48.8138885,23.0,56.0,7.8,US-NCSS,Northern America,Northern America,Unknown
99.85694444,19.98805556,23.0,56.0,0.0,WD-WISE,South-Eastern Asia,Asia,Unknown
-101.2228271,21.09246761,34.0,67.0,2.0,MX-INEGI,Central America,Northern America,1993
-97.5161133,35.2966652,23.0,56.0,1.1,US-NCSS,Northern America,Northern America,1997
-94.3375931,33.0872536,23.0,56.0,0.0,US-NCSS,Northern America,Northern America,1996
-109.4057159,40.37329102,23.0,56.0,7.0,US-NCSS,Northern America,Northern America,1991
-102.875,48.985,23.0,56.0,0.2,US-NCSS,Northern America,Northern America,1988
-112.6136093,33.0036125,23.0,56.0,7.9,US-NCSS,Northern America,Northern America,1980
-107.9881744,40.3535805,23.0,56.0,0.5,US-NCSS,Northern America,Northern America,1975
-107.79673,38.3404961,23.0,56.0,1.0,US-NCSS,Northern America,Northern America,2003
-114.2633514,39.7852097,23.0,56.0,3.4,US-NCSS,Northern America,Northern America,Unknown
17.50270081,-17.57049942,23.0,56.0,2.0,NA-NAMSOTER,Southern Africa,Africa,Unknown
-96.8267008,39.1572525,34.0,67.0,0.2,US-NCSS,Northern America,Northern America,1989
-155.1005556,19.74416667,23.0,56.0,0.2,WD-WISE,Northern America,Northern America,Unknown
-104.3533053,19.20109371,23.0,56.0,0.0,MX-INEGI,Central America,Northern America,1999
-118.4644444,40.0863889,23.0,56.0,7.0,US-NCSS,Northern America,Northern America,1956
-92.59466999,15.6069012,34.0,67.0,2.0,MX-INEGI,Central America,Northern America,1990
-111.3252792,48.0813904,23.0,56.0,0.4,US-NCSS,Northern America,Northern America,1984
-105.0961075,41.2338905,23.0,56.0,2.1,US-NCSS,Northern America,Northern America,1989
-101.4999781,18.54843192,23.0,56.0,1.0,MX-INEGI,Central America,Northern America,Unknown
15.59,50.25972222,23.0,56.0,0.0,EU-SOTER,Eastern Europe,Europe,1966
-109.5949418,23.48388779,34.0,67.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-107.9881744,40.3535805,23.0,56.0,0.5,WD-WISE,Northern America,Northern America,1975
-105.2499043,27.96930246,27.0,41.0,1.0,MX-INEGI,Central America,Northern America,1996
-107.3233162,30.25848992,38.0,66.0,20.0,MX-INEGI,Central America,Northern America,Unknown
28.466667,-15.383333,38.0,66.0,0.1,WD-WISE,Eastern Africa,Africa,1983
78.0,16.0,38.0,66.0,0.1,WD-WISE,Southern Asia,Asia,1990
-103.3877792,41.1205559,38.0,66.0,0.6,US-NCSS,Northern America,Northern America,1957
-103.5264685,19.53518651,27.0,41.0,0.1,MX-INEGI,Central America,Northern America,2002
28.466667,-15.383333,38.0,66.0,0.1,WD-WISE,Eastern Africa,Africa,1984
-77.93333333,0.616666667,24.0,52.0,0.1,WD-WISE,South America,South America,Unknown
-103.8075,46.7686111,38.0,66.0,1.1,US-NCSS,Northern America,Northern America,Unknown
-119.7791672,39.0374985,38.0,66.0,0.2,US-NCSS,Northern America,Northern America,1959
-95.02243914,18.55350996,38.0,66.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-99.61279768,25.76626047,24.0,52.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-101.8274994,44.314167,38.0,66.0,0.7,US-NCSS,Northern America,Northern America,1985
-120.9483337,36.1786118,38.0,66.0,1.2,US-NCSS,Northern America,Northern America,1965
-116.0098495,45.7737045,24.0,52.0,0.1,US-NCSS,Northern America,Northern America,1979
-88.30882212,20.80746166,27.0,41.0,1.0,MX-INEGI,Central America,Northern America,1983
-42.11666667,-21.63333333,27.0,41.0,0.1,WD-WISE,South America,South America,1984
101.6999969,3.0333333,38.0,66.0,0.1,WD-WISE,South-Eastern Asia,Asia,1987
-114.9250107,37.4166336,38.0,66.0,0.8,US-NCSS,Northern America,Northern America,1974
-98.7453918,42.2372131,38.0,66.0,3.4,US-NCSS,Northern America,Northern America,1976
-100.0483333,47.6880556,38.0,66.0,11.0,US-NCSS,Northern America,Northern America,Unknown
-107.0492702,25.97179305,38.0,66.0,0.1,MX-INEGI,Central America,Northern America,2005
130.8,33.66666667,38.0,66.0,0.1,WD-WISE,Eastern Asia,Asia,1985
-107.4058304,36.2883339,38.0,66.0,11.3,US-NCSS,Northern America,Northern America,1988
4.393055556,49.92916667,27.0,41.0,0.1,WD-WISE,Western Europe,Europe,1966
-107.2574081,48.4668808,38.0,66.0,1.0,US-NCSS,Northern America,Northern America,1962
-114.2165963,29.43961638,24.0,52.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-105.101387,44.2844429,38.0,66.0,11.3,US-NCSS,Northern America,Northern America,1977
-122.0052109,38.244339,38.0,66.0,0.7,US-NCSS,Northern America,Northern America,1978
-95.93337105,18.37855224,24.0,52.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-108.5641632,40.2394447,24.0,52.0,11.0,US-NCSS,Northern America,Northern America,1987
-113.1608353,33.4927788,38.0,66.0,0.3,US-NCSS,Northern America,Northern America,1967
-113.5486145,42.4080544,27.0,41.0,3.2,US-NCSS,Northern America,Northern America,1982
-100.6416667,48.7177778,38.0,66.0,0.9,US-NCSS,Northern America,Northern America,Unknown
-112.4119568,43.4132423,38.0,66.0,0.7,US-NCSS,Northern America,Northern America,1959
-113.6369934,43.3237877,38.0,66.0,1.0,US-NCSS,Northern America,Northern America,1958
-88.2497253,39.1691666,38.0,66.0,0.5,US-NCSS,Northern America,Northern America,1984
-99.092308,30.2868614,27.0,41.0,0.3,US-NCSS,Northern America,Northern America,1982
-101.1004004,25.97541753,38.0,66.0,0.3,MX-INEGI,Central America,Northern America,1999
-96.7652778,46.5061111,38.0,66.0,0.6,US-NCSS,Northern America,Northern America,1965
-103.5233333,37.2254444,38.0,66.0,0.4,US-NCSS,Northern America,Northern America,1987
-115.8953171,37.6132927,38.0,66.0,14.4,US-NCSS,Northern America,Northern America,1959
-119.6043396,39.7748909,38.0,66.0,0.1,US-NCSS,Northern America,Northern America,1975
-105.1582533,27.34813584,38.0,66.0,2.3,MX-INEGI,Central America,Northern America,2005
28.466667,-15.383333,38.0,66.0,0.1,AF-AfSP,Eastern Africa,Africa,1983
-108.3426383,25.63351399,22.0,59.0,2.0,MX-INEGI,Central America,Northern America,1982
-104.9672972,21.35591194,22.0,59.0,0.0,MX-INEGI,Central America,Northern America,1998
1.243333,13.049444,22.0,59.0,0.0,AF-AfSP,Western Africa,Africa,Unknown
-81.1805573,7.7805557,31.0,68.0,0.1,WD-WISE,Central America,Northern America,1982
1.243333,13.049444,22.0,59.0,0.0,WD-WISE,Western Africa,Africa,Unknown
100.4333333,7.458333333,31.0,68.0,0.0,WD-WISE,South-Eastern Asia,Asia,Unknown
-109.2871494,29.81412523,42.0,65.0,0.0,MX-INEGI,Central America,Northern America,2000
-103.2169714,46.9205125,25.0,48.0,14.0,US-NCSS,Northern America,Northern America,Unknown
-112.1880569,35.4980545,42.0,65.0,0.6,US-NCSS,Northern America,Northern America,1977
-106.206665,41.9075012,25.0,48.0,1.1,US-NCSS,Northern America,Northern America,1980
-110.2162954,27.35329878,42.0,65.0,1.2,MX-INEGI,Central America,Northern America,2005
-100.3642974,28.11133587,42.0,65.0,1.0,MX-INEGI,Central America,Northern America,Unknown
138.1473006,-33.83228264,25.0,48.0,0.4,AU-CSIRO,Australia and New Zealand,Oceania,1993
-104.7122798,22.25560147,25.0,48.0,2.0,MX-INEGI,Central America,Northern America,1994
-106.1862793,32.736557,25.0,48.0,2.8,US-NCSS,Northern America,Northern America,2006
-112.6305542,33.7738876,25.0,48.0,0.9,US-NCSS,Northern America,Northern America,1959
-87.97058148,21.04656559,42.0,65.0,0.0,MX-INEGI,Central America,Northern America,2002
-91.23723183,18.52176507,25.0,48.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-108.7742996,39.2649765,42.0,65.0,2.9,US-NCSS,Northern America,Northern America,1984
-99.15840294,18.6859865,25.0,48.0,0.3,MX-INEGI,Central America,Northern America,2003
-102.2312222,38.0888611,25.0,48.0,1.4,US-NCSS,Northern America,Northern America,2011
35.75,30.33333333,25.0,48.0,52.2,WD-WISE,Western Asia,Asia,1984
35.5333328,30.3833332,25.0,48.0,52.2,WD-WISE,Western Asia,Asia,1982
-110.8661118,32.0902786,25.0,48.0,2.7,US-NCSS,Northern America,Northern America,1974
-104.4845047,25.01499229,25.0,48.0,0.1,MX-INEGI,Central America,Northern America,1999
-116.6436897,32.06271132,25.0,48.0,1.1,MX-INEGI,Central America,Northern America,2002
-96.519722,28.5308342,25.0,48.0,3.3,US-NCSS,Northern America,Northern America,1970
-98.91253812,21.07773434,25.0,48.0,1.0,MX-INEGI,Central America,Northern America,1981
-121.1202774,44.2613907,25.0,48.0,0.2,US-NCSS,Northern America,Northern America,1962
3.351944,14.253611,42.0,65.0,0.1,AF-AfSP,Western Africa,Africa,Unknown
-104.8744577,29.42492177,25.0,48.0,2.0,MX-INEGI,Central America,Northern America,1983
-104.4309203,28.18418752,42.0,65.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-112.6311111,33.810276,25.0,48.0,0.6,US-NCSS,Northern America,Northern America,1959
-107.7242737,40.152195,25.0,48.0,0.8,US-NCSS,Northern America,Northern America,1975
-105.4616699,44.0883331,25.0,48.0,3.4,US-NCSS,Northern America,Northern America,1977
-108.1635803,31.3900629,42.0,65.0,2.0,MX-INEGI,Central America,Northern America,Unknown
138.5792479,-34.67835093,42.0,65.0,4.9,AU-CSIRO,Australia and New Zealand,Oceania,2008
-120.6633301,36.6225014,25.0,48.0,1.7,US-NCSS,Northern America,Northern America,1986
13.938441,12.338795,25.0,48.0,0.8,AF-AfSP,Western Africa,Africa,1971
-98.18904396,19.46209202,42.0,65.0,0.1,MX-INEGI,Central America,Northern America,2002
-100.3643875,48.57497406,25.0,48.0,1.0,US-NCSS,Northern America,Northern America,1953
-116.6657028,43.8868179,25.0,48.0,2.7,US-NCSS,Northern America,Northern America,1956
-111.1072235,43.7816658,25.0,48.0,0.3,US-NCSS,Northern America,Northern America,1957
3.351944,14.253611,42.0,65.0,0.1,WD-WISE,Western Africa,Africa,Unknown
-107.30938,31.53549893,25.0,48.0,0.4,MX-INEGI,Central America,Northern America,2002
-111.6218796,39.33218,25.0,48.0,0.9,US-NCSS,Northern America,Northern America,1967
9.688888889,63.82527778,25.0,48.0,0.1,WD-WISE,Northern Europe,Europe,1968
-91.69902039,32.31684113,25.0,48.0,1.2,US-NCSS,Northern America,Northern America,Unknown
-114.2344437,47.6461105,25.0,48.0,2.9,US-NCSS,Northern America,Northern America,1985
-120.6822205,36.5841675,25.0,48.0,4.7,US-NCSS,Northern America,Northern America,1986
-104.2003291,19.78119935,25.0,48.0,1.0,MX-INEGI,Central America,Northern America,1990
-91.038887,30.4611111,25.0,48.0,0.9,US-NCSS,Northern America,Northern America,1961
-121.5580368,41.854847,25.0,48.0,1.9,US-NCSS,Northern America,Northern America,1980
-115.8705978,37.6366234,25.0,48.0,2.2,US-NCSS,Northern America,Northern America,1959
-108.1287003,36.6036377,42.0,65.0,0.4,US-NCSS,Northern America,Northern America,1970
140.4084485,-34.65803822,25.0,48.0,2.0,AU-CSIRO,Australia and New Zealand,Oceania,1999
34.533333,-2.266667,25.0,48.0,1.4,AF-AfSP,Eastern Africa,Africa,1974
-109.9493413,28.27901815,25.0,48.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-109.9688873,35.5572205,25.0,48.0,1.5,US-NCSS,Northern America,Northern America,1986
-112.6833344,46.0066681,25.0,48.0,0.7,US-NCSS,Northern America,Northern America,1991
-99.94467363,27.55506629,25.0,48.0,0.9,MX-INEGI,Central America,Northern America,2005
-105.0405806,30.5330316,25.0,48.0,0.2,MX-INEGI,Central America,Northern America,2002
-104.351944,41.9880562,25.0,48.0,3.7,US-NCSS,Northern America,Northern America,1964
75.0,22.7166672,42.0,65.0,0.6,US-NCSS,Southern Asia,Asia,1982
-102.1183319,45.1066666,25.0,48.0,1.3,US-NCSS,Northern America,Northern America,1954
35.5333328,30.3833332,25.0,48.0,52.2,US-NCSS,Western Asia,Asia,1982
-116.6923752,43.905426,25.0,48.0,0.5,US-NCSS,Northern America,Northern America,1957
-119.8249969,36.2916679,25.0,48.0,4.4,US-NCSS,Northern America,Northern America,1984
-101.3649979,42.6455574,25.0,48.0,0.6,US-NCSS,Northern America,Northern America,1986
75.0,22.7166672,42.0,65.0,0.6,WD-WISE,Southern Asia,Asia,1982
-94.9192505,39.8174438,25.0,48.0,0.3,US-NCSS,Northern America,Northern America,2009
26.477778,-23.741667,23.0,55.0,51.7,WD-WISE,Southern Africa,Africa,1986
-97.75889603,16.38772134,23.0,55.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-109.3477679,27.50691341,35.0,67.0,0.1,MX-INEGI,Central America,Northern America,2004
11.391667,-2.35,23.0,55.0,0.0,WD-WISE,Middle Africa,Africa,1984
-97.57227438,21.02671973,23.0,55.0,1.0,MX-INEGI,Central America,Northern America,Unknown
139.5933359,-35.70870344,23.0,55.0,0.1,AU-CSIRO,Australia and New Zealand,Oceania,1991
-8.023055556,31.69333333,23.0,55.0,37.3,WD-WISE,Northern Africa,Africa,1973
-90.2233187,18.67147516,23.0,55.0,2.6,MX-INEGI,Central America,Northern America,Unknown
-103.7028435,23.15867756,23.0,55.0,2.0,MX-INEGI,Central America,Northern America,1992
140.3143055,-34.83713942,23.0,55.0,1.7,AU-CSIRO,Australia and New Zealand,Oceania,1999
26.275278,-20.309722,23.0,55.0,42.7,SAF-SOTER,Southern Africa,Africa,1986
-56.051903,-34.066975,23.0,55.0,0.1,WD-WISE,South America,South America,1983
34.991,-0.7831,23.0,55.0,0.0,KE-SOTER,Eastern Africa,Africa,1975
34.48333333,31.41666667,23.0,55.0,0.4,WD-WISE,Western Asia,Asia,1976
-108.9211741,28.46351344,23.0,55.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-101.362837,20.32284546,23.0,55.0,0.3,MX-INEGI,Central America,Northern America,2003
26.477778,-23.741667,23.0,55.0,51.7,US-NCSS,Southern Africa,Africa,1986
-97.4588852,35.105835,23.0,55.0,1.2,US-NCSS,Northern America,Northern America,1997
-47.7166672,-15.5972223,35.0,67.0,0.0,WD-WISE,South America,South America,1985
-97.01548548,17.71801828,23.0,55.0,0.2,MX-INEGI,Central America,Northern America,2003
-107.1915785,31.3482867,35.0,67.0,2.0,MX-INEGI,Central America,Northern America,2002
-107.2119446,48.4522209,46.0,64.0,3.4,US-NCSS,Northern America,Northern America,1988
-105.1641809,26.31800399,26.0,44.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-97.6975021,36.8097229,39.0,66.0,7.2,US-NCSS,Northern America,Northern America,1988
-97.1129509,47.8611088,24.0,51.0,2.0,US-NCSS,Northern America,Northern America,2006
-98.8095016,37.9458046,32.0,68.0,0.2,US-NCSS,Northern America,Northern America,2006
-104.0154351,28.72667678,22.0,58.0,2.0,MX-INEGI,Central America,Northern America,1983
-112.4687195,30.01106648,32.0,68.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-100.7161353,22.12430684,24.0,51.0,2.0,MX-INEGI,Central America,Northern America,1992
-104.9388453,25.68056104,22.0,58.0,1.0,MX-INEGI,Central America,Northern America,Unknown
5.283333333,35.43333333,28.0,37.0,0.6,WD-WISE,Northern Africa,Africa,1971
140.0060608,-35.80928993,26.0,44.0,0.7,AU-CSIRO,Australia and New Zealand,Oceania,1993
-87.33657056,21.38751635,39.0,66.0,2.0,MX-INEGI,Central America,Northern America,1983
-97.1866667,46.8744444,46.0,64.0,1.4,US-NCSS,Northern America,Northern America,1953
-107.9453964,40.5199661,46.0,64.0,11.2,US-NCSS,Northern America,Northern America,1975
-120.6750031,43.2383347,46.0,64.0,21.3,US-NCSS,Northern America,Northern America,1955
1.274444,13.039722,24.0,51.0,0.1,AF-AfSP,Western Africa,Africa,Unknown
-103.3064194,39.9400558,46.0,64.0,0.5,US-NCSS,Northern America,Northern America,1994
-100.8,47.2730556,46.0,64.0,0.4,US-NCSS,Northern America,Northern America,Unknown
-113.836113,41.6166649,46.0,64.0,12.9,US-NCSS,Northern America,Northern America,1985
-114.7885465,29.74783465,24.0,51.0,1.0,MX-INEGI,Central America,Northern America,Unknown
-110.0175018,31.7374992,24.0,51.0,0.6,US-NCSS,Northern America,Northern America,1991
-98.3309431,20.34397916,22.0,58.0,1.0,MX-INEGI,Central America,Northern America,1982
-106.5858307,43.1536102,46.0,64.0,4.8,US-NCSS,Northern America,Northern America,1983
-100.3791667,48.3852778,46.0,64.0,0.3,US-NCSS,Northern America,Northern America,Unknown
-116.6787986,31.71968658,26.0,44.0,0.5,MX-INEGI,Central America,Northern America,2002
-96.8384247,30.1589947,46.0,64.0,1.5,US-NCSS,Northern America,Northern America,2001
-100.0863876,43.2169456,46.0,64.0,11.5,US-NCSS,Northern America,Northern America,1971
-106.4530367,31.48801629,26.0,44.0,0.4,MX-INEGI,Central America,Northern America,2002
-120.9108353,44.2158318,46.0,64.0,0.4,US-NCSS,Northern America,Northern America,1955
-110.9505539,46.5777779,39.0,66.0,0.9,US-NCSS,Northern America,Northern America,2004
-101.8324461,22.40527245,26.0,44.0,2.0,MX-INEGI,Central America,Northern America,1992
17.85,7.2,26.0,44.0,0.1,WD-WISE,Middle Africa,Africa,1968
-68.4030533,44.169445,28.0,37.0,0.1,US-NCSS,Northern America,Northern America,1978
-76.5833359,2.4166667,39.0,66.0,0.1,WD-WISE,South America,South America,1987
1.274444,13.039722,24.0,51.0,0.1,WD-WISE,Western Africa,Africa,Unknown
30.416667,-29.616667,46.0,64.0,0.2,WD-WISE,Southern Africa,Africa,1975
-76.2315833,38.4333889,22.0,58.0,4.4,US-NCSS,Northern America,Northern America,2012
-111.9118868,30.05709268,46.0,64.0,1.0,MX-INEGI,Central America,Northern America,Unknown
136.505268,-33.69333318,46.0,64.0,1.3,AU-CSIRO,Australia and New Zealand,Oceania,1993
-100.56469,44.0389317,26.0,44.0,3.5,US-NCSS,Northern America,Northern America,2013
